timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2020-07-15T12:44:13Z,mfs4qZ5fEoo,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【※重大発表※】大切なご報告があるので記者会見するのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/mfs4qZ5fEoo/mqdefault.jpg,80,163837,10680,83,2020-07-15
2020-07-14T08:41:09Z,mkQ-w0nemtw,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【おかえり -Okaeri-】深夜28:00にホラゲしても怖くなくなったのら！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/mkQ-w0nemtw/mqdefault.jpg,35,66954,3942,28,2020-07-14
2020-07-13T06:13:27Z,2BJNdolAFrA,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【マイクラ】２人で仲良くダイヤ掘りする・・・なのらよね？【姫森ルーナ/夏色まつり/ホロライブ】,https://i.ytimg.com/vi/2BJNdolAFrA/mqdefault.jpg,28,63762,3346,17,2020-07-13
2020-07-11T16:25:13Z,4DYFm2Xs_U8,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【マイクラ血祭り計画🔥】嫉妬の激情に呑まれたルーナ姫はある計画を思いついたのら…。【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/4DYFm2Xs_U8/mqdefault.jpg,106,131769,6367,31,2020-07-11
2020-07-05T10:51:03Z,Nr2D6T0zyJw,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Minecraft】今日も愛の共同作業なのら💗【姫森ルーナ/夏色まつり/ホロライブ】,https://i.ytimg.com/vi/Nr2D6T0zyJw/mqdefault.jpg,27,80074,4010,18,2020-07-05
2020-07-04T17:17:23Z,6tFbSdckKpI,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【ARK｜クリスタルアイルズ】初コラボで恐竜の世界を冒険なのら～🦕【姫森ルーナ/潤羽るしあ/ホロライブ】,https://i.ytimg.com/vi/6tFbSdckKpI/mqdefault.jpg,48,78500,3893,19,2020-07-04
2020-07-03T08:59:02Z,JGmNrCgigaw,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【夜勤事件】深夜３時に何も起こらない訳がないのらっ！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/JGmNrCgigaw/mqdefault.jpg,96,126715,5941,52,2020-07-03
2020-07-01T10:42:01Z,_tkMEShKl40,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Minecraft】愛の巣💗作りなのら✨【姫森ルーナ/夏色まつり/ホロライブ】,https://i.ytimg.com/vi/_tkMEShKl40/mqdefault.jpg,44,88032,4298,24,2020-07-01
2020-06-27T10:13:07Z,tYTY7rO9NnY,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【事故物件】深夜29:00にお宅訪問なのら♡【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/tYTY7rO9NnY/mqdefault.jpg,21,59230,3296,27,2020-06-27
2020-06-26T09:12:15Z,dUM6ttQ7pNU,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【犬鳴トンネル】現在深夜3:00・・・リモート肝試し体験するのら👻【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/dUM6ttQ7pNU/mqdefault.jpg,34,93136,4196,56,2020-06-26
2020-06-22T10:09:54Z,tZhCCPhYqKU,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【Dark Deception】サルゲッチュじゃなくてルナゲッチュなのら🐵【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/tZhCCPhYqKU/mqdefault.jpg,41,39495,2398,14,2020-06-22
2020-06-21T05:27:00Z,_5q6DztpSRQ,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【行方不明｜ホラー】お菓子の姫は名探偵？すべての謎を解き明かすのら🍬【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/_5q6DztpSRQ/mqdefault.jpg,42,46322,2937,15,2020-06-21
2020-06-15T17:25:27Z,lolygsG9Cxk,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【雀魂】視聴者参加型！姫プしてルーナを喜ばせる配信はこちらなのら🍬【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/lolygsG9Cxk/mqdefault.jpg,13,37770,1880,21,2020-06-15
2020-06-13T10:29:56Z,FY8FhiCRg8M,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【雀魂】可愛いお姫様に優しく教えて欲しいのら🍬【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/FY8FhiCRg8M/mqdefault.jpg,17,60545,2697,44,2020-06-13
2020-06-08T16:45:14Z,UQFP3ShR6H8,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【バグダス】SEルーナの今日のお仕事はデバッグ作業なのらよ💻【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/UQFP3ShR6H8/mqdefault.jpg,16,41950,2325,26,2020-06-08
2020-06-06T17:07:01Z,LXh7P0lBlOw,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【15万人記念】大好きなたこ焼きをじゅ～じゅ～作るのら🐙【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/LXh7P0lBlOw/mqdefault.jpg,41,66131,3373,17,2020-06-06
2020-06-04T16:10:27Z,9v-II3DmoT0,UCa9Y57gfeY0Zro_noHRVrnw,Luna Ch. 姫森ルーナ,【つぐのひ】左へ進むだけだし絶叫なんてしないのら！！！【姫森ルーナ/ホロライブ】,https://i.ytimg.com/vi/9v-II3DmoT0/mqdefault.jpg,48,55312,2747,28,2020-06-04
