timezone,videoId,channelId,channelTitle,title,thumbnailURL,commentCount,viewCount,likeCount,dislikeCount,date
2021-07-27T13:11:19Z,Wz6Os0EzyRM,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,"【#ババドナ】無音の世界？！大声出したら即終了！！/If you shout out, it will end immediately【ホロライブ/大空スバル】",https://i.ytimg.com/vi/Wz6Os0EzyRM/mqdefault.jpg,125,103543,6383,38,2021-07-27
2021-07-25T08:23:18Z,FrIeQGmkY58,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】初見実況！！俺たちの！！！！！レンジャーサインしゅば！！！：GRANBLUE FANTASY【ホロライブ/大空スバル】,https://i.ytimg.com/vi/FrIeQGmkY58/mqdefault.jpg,129,176812,10648,50,2021-07-25
2021-07-24T10:34:35Z,YhRKFUCooik,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#クリア後裏ルート】DQシリーズ完全初見！裏ルートいくぞ！！！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/YhRKFUCooik/mqdefault.jpg,188,393805,12120,115,2021-07-24
2021-07-24T02:16:39Z,Zdy7fPogJvI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】おきれますように！！！　おはスバ！/FREE TALK【ホロライブ/大空スバル】,https://i.ytimg.com/vi/Zdy7fPogJvI/mqdefault.jpg,61,150390,9692,31,2021-07-24
2021-07-21T15:10:09Z,cPxE14YqJKE,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【視聴者参加】みんなはどっち派？！アンケートで決着をつけるしゅばああああああああああ！！！！！！！！/Let`s QUESTIONNAIRE‼‼‼【Viewer participation type】,https://i.ytimg.com/vi/cPxE14YqJKE/mqdefault.jpg,194,203161,13226,77,2021-07-21
2021-07-20T13:11:03Z,cQgLAgOLh74,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】悪い子はいねえか～～！！！！大空警察パトロールちゅば！！/MINE CRAFT【大空スバル/ホロライブ】,https://i.ytimg.com/vi/cQgLAgOLh74/mqdefault.jpg,146,351228,14806,121,2021-07-20
2021-07-18T07:10:35Z,Kk9Kq-cfBdg,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【観覧注意】顕微鏡配信しゅばあああああああ！！！！/Stream to see the micro world with a microscope【ホロライブ/大空スバル】,https://i.ytimg.com/vi/Kk9Kq-cfBdg/mqdefault.jpg,173,340048,18643,75,2021-07-18
2021-07-17T04:39:02Z,a7QdcTjK2PI,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】free talk/おはスバ【ホロライブ/大空スバル】,https://i.ytimg.com/vi/a7QdcTjK2PI/mqdefault.jpg,124,234144,13057,55,2021-07-17
2021-07-11T03:10:22Z,vnaW6DJc-Zc,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#生スバル】free talk/おはスバ【ホロライブ/大空スバル】,https://i.ytimg.com/vi/vnaW6DJc-Zc/mqdefault.jpg,79,199892,11401,53,2021-07-11
2021-07-10T14:42:02Z,PT58tchood4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#本編最終回】DQシリーズ完全初見！クリアするぞ！！！！！！！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/PT58tchood4/mqdefault.jpg,185,267794,9339,80,2021-07-10
2021-07-10T10:16:21Z,td5_LE8Ccj8,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#12】DQシリーズ完全初見！ラストダンジョン！！！ドラゴンクエスト8！！！【ホロライブ/大空スバル】※ネタバレあり,https://i.ytimg.com/vi/td5_LE8Ccj8/mqdefault.jpg,107,372519,9578,117,2021-07-10
2021-07-09T13:15:53Z,N16A2XNu0L4,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,【#大空警察】第２回大空警察しゅばあああああああああああああ/OOZORA POLICE【逮捕しゅば！！！】,https://i.ytimg.com/vi/N16A2XNu0L4/mqdefault.jpg,700,1240774,43333,352,2021-07-09
